sample_id,ssim,psnr,lpips
770,0.537379,17.765561,0.040562
771,0.550221,17.801954,0.040562
772,0.557137,18.902735,0.044101
773,0.557048,18.010861,0.035592
774,0.599650,19.034467,0.029472
775,0.561529,18.931092,0.026301
776,0.500366,17.306662,0.034077
777,0.454685,17.220547,0.030393
778,0.532787,18.076947,0.026827
779,0.441505,16.682769,0.030510
780,0.559871,18.147522,0.036837
781,0.574188,18.123006,0.033468
782,0.504810,17.231676,0.034445
783,0.339937,15.198930,0.038629
784,0.491424,18.089625,0.034837
785,0.610152,19.989827,0.023159
786,0.437720,17.660981,0.027234
787,0.591824,19.479846,0.036691
788,0.417852,16.146029,0.047842
789,0.496292,16.783061,0.043135
790,0.518230,17.283816,0.041264
791,0.352811,15.085022,0.042152
792,0.506676,17.761723,0.029724
793,0.353759,14.404659,0.061529
794,0.406948,15.962509,0.037028
795,0.655059,21.229850,0.019218
796,0.438662,17.115220,0.042660
797,0.483878,17.885430,0.024606
798,0.508808,17.457940,0.046804
799,0.575656,19.175512,0.037536
800,0.506796,17.705684,0.034447
801,0.354922,15.676433,0.039606
802,0.473431,17.210327,0.035205
803,0.379101,16.257173,0.046198
804,0.410989,15.184646,0.075226
805,0.545499,19.148227,0.028335
806,0.470365,16.309590,0.031750
807,0.582851,19.161112,0.041646
808,0.415236,16.691148,0.032888
809,0.455561,15.954121,0.060553
810,0.589160,18.326556,0.033604
811,0.516223,17.945002,0.045106
812,0.333207,15.273548,0.059780
813,0.513977,17.475989,0.030577
814,0.500040,17.830420,0.030698
815,0.282442,13.720948,0.046631
816,0.500271,17.815463,0.024837
